,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
65,2,Grande Região,2,%,2.1,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
66,2,Grande Região,2,%,1.0,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
67,2,Grande Região,2,%,2.2,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
68,2,Grande Região,2,%,2.1,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
69,2,Grande Região,2,%,1.1,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
70,2,Grande Região,2,%,3.0,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
71,2,Grande Região,2,%,2.7,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
72,2,Grande Região,2,%,-,1,Norte,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11626,Não determinado
73,2,Grande Região,1572,Mil pessoas,57111,2,Nordeste,606,População,202503,3º trimestre 2025,120704,Total
74,2,Grande Região,1572,Mil pessoas,5382,2,Nordeste,606,População,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
75,2,Grande Região,1572,Mil pessoas,18786,2,Nordeste,606,População,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
76,2,Grande Região,1572,Mil pessoas,3420,2,Nordeste,606,População,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
77,2,Grande Região,1572,Mil pessoas,3909,2,Nordeste,606,População,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
78,2,Grande Região,1572,Mil pessoas,14426,2,Nordeste,606,População,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
79,2,Grande Região,1572,Mil pessoas,2065,2,Nordeste,606,População,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
80,2,Grande Região,1572,Mil pessoas,5616,2,Nordeste,606,População,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
81,2,Grande Região,1572,Mil pessoas,-,2,Nordeste,606,População,202503,3º trimestre 2025,11626,Não determinado
82,2,Grande Região,2,%,0.0,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,120704,Total
83,2,Grande Região,2,%,1.1,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
84,2,Grande Região,2,%,0.6,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
85,2,Grande Região,2,%,1.3,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
86,2,Grande Região,2,%,1.3,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
87,2,Grande Região,2,%,0.7,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
88,2,Grande Região,2,%,2.1,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
89,2,Grande Região,2,%,1.9,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
90,2,Grande Região,2,%,-,2,Nordeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11626,Não determinado
91,2,Grande Região,2,%,100.0,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,120704,Total
92,2,Grande Região,2,%,10.0,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
93,2,Grande Região,2,%,35.0,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
94,2,Grande Região,2,%,6.4,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
95,2,Grande Região,2,%,7.3,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
96,2,Grande Região,2,%,26.9,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
97,2,Grande Região,2,%,3.9,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
98,2,Grande Região,2,%,10.5,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
99,2,Grande Região,2,%,-,2,Nordeste,608,Percentual da população,202503,3º trimestre 2025,11626,Não determinado
100,2,Grande Região,2,%,-,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,120704,Total
101,2,Grande Região,2,%,1.1,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
102,2,Grande Região,2,%,0.6,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
103,2,Grande Região,2,%,1.3,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
104,2,Grande Região,2,%,1.3,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
105,2,Grande Região,2,%,0.7,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
106,2,Grande Região,2,%,2.1,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
107,2,Grande Região,2,%,1.9,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
108,2,Grande Região,2,%,-,2,Nordeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11626,Não determinado
109,2,Grande Região,1572,Mil pessoas,88922,3,Sudeste,606,População,202503,3º trimestre 2025,120704,Total
110,2,Grande Região,1572,Mil pessoas,4548,3,Sudeste,606,População,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
111,2,Grande Região,1572,Mil pessoas,22987,3,Sudeste,606,População,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
112,2,Grande Região,1572,Mil pessoas,6041,3,Sudeste,606,População,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
113,2,Grande Região,1572,Mil pessoas,5399,3,Sudeste,606,População,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
114,2,Grande Região,1572,Mil pessoas,25058,3,Sudeste,606,População,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
115,2,Grande Região,1572,Mil pessoas,4131,3,Sudeste,606,População,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
116,2,Grande Região,1572,Mil pessoas,15929,3,Sudeste,606,População,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
117,2,Grande Região,1572,Mil pessoas,-,3,Sudeste,606,População,202503,3º trimestre 2025,11626,Não determinado
118,2,Grande Região,2,%,0.0,3,Sudeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,120704,Total
119,2,Grande Região,2,%,1.6,3,Sudeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
120,2,Grande Região,2,%,0.8,3,Sudeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
121,2,Grande Região,2,%,1.6,3,Sudeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
122,2,Grande Região,2,%,1.7,3,Sudeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
123,2,Grande Região,2,%,0.8,3,Sudeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
124,2,Grande Região,2,%,2.0,3,Sudeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
125,2,Grande Região,2,%,1.6,3,Sudeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
126,2,Grande Região,2,%,-,3,Sudeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11626,Não determinado
127,2,Grande Região,2,%,100.0,3,Sudeste,608,Percentual da população,202503,3º trimestre 2025,120704,Total
128,2,Grande Região,2,%,5.4,3,Sudeste,608,Percentual da população,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
129,2,Grande Região,2,%,27.3,3,Sudeste,608,Percentual da população,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
130,2,Grande Região,2,%,7.2,3,Sudeste,608,Percentual da população,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
131,2,Grande Região,2,%,6.4,3,Sudeste,608,Percentual da população,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
132,2,Grande Região,2,%,29.8,3,Sudeste,608,Percentual da população,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
133,2,Grande Região,2,%,4.9,3,Sudeste,608,Percentual da população,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
134,2,Grande Região,2,%,18.9,3,Sudeste,608,Percentual da população,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
135,2,Grande Região,2,%,-,3,Sudeste,608,Percentual da população,202503,3º trimestre 2025,11626,Não determinado
136,2,Grande Região,2,%,-,3,Sudeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,120704,Total
137,2,Grande Região,2,%,1.6,3,Sudeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
138,2,Grande Região,2,%,0.8,3,Sudeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
139,2,Grande Região,2,%,1.6,3,Sudeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
140,2,Grande Região,2,%,1.7,3,Sudeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
141,2,Grande Região,2,%,0.8,3,Sudeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
142,2,Grande Região,2,%,2.0,3,Sudeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
143,2,Grande Região,2,%,1.6,3,Sudeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
144,2,Grande Região,2,%,-,3,Sudeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11626,Não determinado
145,2,Grande Região,1572,Mil pessoas,31284,4,Sul,606,População,202503,3º trimestre 2025,120704,Total
146,2,Grande Região,1572,Mil pessoas,1631,4,Sul,606,População,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
147,2,Grande Região,1572,Mil pessoas,8930,4,Sul,606,População,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
148,2,Grande Região,1572,Mil pessoas,2400,4,Sul,606,População,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
149,2,Grande Região,1572,Mil pessoas,1971,4,Sul,606,População,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
150,2,Grande Região,1572,Mil pessoas,7725,4,Sul,606,População,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
151,2,Grande Região,1572,Mil pessoas,1578,4,Sul,606,População,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
152,2,Grande Região,1572,Mil pessoas,5243,4,Sul,606,População,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
153,2,Grande Região,1572,Mil pessoas,-,4,Sul,606,População,202503,3º trimestre 2025,11626,Não determinado
154,2,Grande Região,2,%,0.0,4,Sul,6541,Coeficiente de variação - População,202503,3º trimestre 2025,120704,Total
155,2,Grande Região,2,%,1.8,4,Sul,6541,Coeficiente de variação - População,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
156,2,Grande Região,2,%,0.8,4,Sul,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
157,2,Grande Região,2,%,1.9,4,Sul,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
158,2,Grande Região,2,%,1.8,4,Sul,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
159,2,Grande Região,2,%,1.0,4,Sul,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
160,2,Grande Região,2,%,2.3,4,Sul,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
161,2,Grande Região,2,%,1.8,4,Sul,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
162,2,Grande Região,2,%,-,4,Sul,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11626,Não determinado
163,2,Grande Região,2,%,100.0,4,Sul,608,Percentual da população,202503,3º trimestre 2025,120704,Total
164,2,Grande Região,2,%,5.5,4,Sul,608,Percentual da população,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
165,2,Grande Região,2,%,30.3,4,Sul,608,Percentual da população,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
166,2,Grande Região,2,%,8.1,4,Sul,608,Percentual da população,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
167,2,Grande Região,2,%,6.7,4,Sul,608,Percentual da população,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
168,2,Grande Região,2,%,26.2,4,Sul,608,Percentual da população,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
169,2,Grande Região,2,%,5.4,4,Sul,608,Percentual da população,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
170,2,Grande Região,2,%,17.8,4,Sul,608,Percentual da população,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
171,2,Grande Região,2,%,-,4,Sul,608,Percentual da população,202503,3º trimestre 2025,11626,Não determinado
172,2,Grande Região,2,%,-,4,Sul,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,120704,Total
173,2,Grande Região,2,%,1.8,4,Sul,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
174,2,Grande Região,2,%,0.8,4,Sul,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
175,2,Grande Região,2,%,1.9,4,Sul,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
176,2,Grande Região,2,%,1.8,4,Sul,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
177,2,Grande Região,2,%,1.0,4,Sul,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
178,2,Grande Região,2,%,2.3,4,Sul,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
179,2,Grande Região,2,%,1.8,4,Sul,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
180,2,Grande Região,2,%,-,4,Sul,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11626,Não determinado
181,2,Grande Região,1572,Mil pessoas,17141,5,Centro-Oeste,606,População,202503,3º trimestre 2025,120704,Total
182,2,Grande Região,1572,Mil pessoas,1036,5,Centro-Oeste,606,População,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
183,2,Grande Região,1572,Mil pessoas,4644,5,Centro-Oeste,606,População,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
184,2,Grande Região,1572,Mil pessoas,1035,5,Centro-Oeste,606,População,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
185,2,Grande Região,1572,Mil pessoas,1312,5,Centro-Oeste,606,População,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
186,2,Grande Região,1572,Mil pessoas,4200,5,Centro-Oeste,606,População,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
187,2,Grande Região,1572,Mil pessoas,910,5,Centro-Oeste,606,População,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
188,2,Grande Região,1572,Mil pessoas,2905,5,Centro-Oeste,606,População,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
189,2,Grande Região,1572,Mil pessoas,-,5,Centro-Oeste,606,População,202503,3º trimestre 2025,11626,Não determinado
190,2,Grande Região,2,%,0.0,5,Centro-Oeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,120704,Total
191,2,Grande Região,2,%,2.5,5,Centro-Oeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
192,2,Grande Região,2,%,1.2,5,Centro-Oeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
193,2,Grande Região,2,%,2.3,5,Centro-Oeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
194,2,Grande Região,2,%,2.1,5,Centro-Oeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
195,2,Grande Região,2,%,1.2,5,Centro-Oeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
196,2,Grande Região,2,%,2.6,5,Centro-Oeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
197,2,Grande Região,2,%,2.4,5,Centro-Oeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
198,2,Grande Região,2,%,-,5,Centro-Oeste,6541,Coeficiente de variação - População,202503,3º trimestre 2025,11626,Não determinado
199,2,Grande Região,2,%,100.0,5,Centro-Oeste,608,Percentual da população,202503,3º trimestre 2025,120704,Total
200,2,Grande Região,2,%,6.5,5,Centro-Oeste,608,Percentual da população,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
