,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,"Brasil, Grande Região e Unidade da Federação (Código)","Brasil, Grande Região e Unidade da Federação",Variável (Código),Variável,Mês (Código),Mês,Produto das lavouras (Código),Produto das lavouras
1,1,Brasil,1006,Hectares,97590700,1,Brasil,109,Área plantada,202511,novembro 2025,0,Total
2,1,Brasil,1006,Hectares,82075160,1,Brasil,109,Área plantada,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
3,1,Brasil,1006,Hectares,2145429,1,Brasil,109,Área plantada,202511,novembro 2025,39429,1.1 Algodão herbáceo
4,1,Brasil,1006,Hectares,338255,1,Brasil,109,Área plantada,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
5,1,Brasil,1006,Hectares,15062,1,Brasil,109,Área plantada,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
6,1,Brasil,1006,Hectares,1753028,1,Brasil,109,Área plantada,202511,novembro 2025,39432,1.4 Arroz
7,1,Brasil,1006,Hectares,595935,1,Brasil,109,Área plantada,202511,novembro 2025,39433,1.5 Aveia
8,1,Brasil,1006,Hectares,5250,1,Brasil,109,Área plantada,202511,novembro 2025,39434,1.7 Centeio
9,1,Brasil,1006,Hectares,138065,1,Brasil,109,Área plantada,202511,novembro 2025,39435,1.8 Cevada
10,1,Brasil,1006,Hectares,1298094,1,Brasil,109,Área plantada,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
11,1,Brasil,1006,Hectares,1126179,1,Brasil,109,Área plantada,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
12,1,Brasil,1006,Hectares,282696,1,Brasil,109,Área plantada,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
13,1,Brasil,1006,Hectares,62061,1,Brasil,109,Área plantada,202511,novembro 2025,39439,1.13 Girassol
14,1,Brasil,1006,Hectares,53513,1,Brasil,109,Área plantada,202511,novembro 2025,39440,1.14 Mamona
15,1,Brasil,1006,Hectares,4647607,1,Brasil,109,Área plantada,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
16,1,Brasil,1006,Hectares,17876968,1,Brasil,109,Área plantada,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
17,1,Brasil,1006,Hectares,47770192,1,Brasil,109,Área plantada,202511,novembro 2025,39443,1.17 Soja
18,1,Brasil,1006,Hectares,1546527,1,Brasil,109,Área plantada,202511,novembro 2025,39444,1.18 Sorgo
19,1,Brasil,1006,Hectares,2405576,1,Brasil,109,Área plantada,202511,novembro 2025,39445,1.19 Trigo
20,1,Brasil,1006,Hectares,14723,1,Brasil,109,Área plantada,202511,novembro 2025,39446,1.20 Triticale
21,1,Brasil,1006,Hectares,...,1,Brasil,109,Área plantada,202511,novembro 2025,39447,2 Abacaxi
22,1,Brasil,1006,Hectares,...,1,Brasil,109,Área plantada,202511,novembro 2025,39448,3 Alho
23,1,Brasil,1006,Hectares,477038,1,Brasil,109,Área plantada,202511,novembro 2025,39449,4 Banana
24,1,Brasil,1006,Hectares,60181,1,Brasil,109,Área plantada,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
25,1,Brasil,1006,Hectares,45449,1,Brasil,109,Área plantada,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
26,1,Brasil,1006,Hectares,26451,1,Brasil,109,Área plantada,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
27,1,Brasil,1006,Hectares,643819,1,Brasil,109,Área plantada,202511,novembro 2025,39453,8 Cacau
28,1,Brasil,1006,Hectares,-,1,Brasil,109,Área plantada,202511,novembro 2025,40527,9/10 Café total
29,1,Brasil,1006,Hectares,1538059,1,Brasil,109,Área plantada,202511,novembro 2025,39454,9 Café arábica
30,1,Brasil,1006,Hectares,419227,1,Brasil,109,Área plantada,202511,novembro 2025,39455,10 Café canephora
31,1,Brasil,1006,Hectares,9430801,1,Brasil,109,Área plantada,202511,novembro 2025,39456,11 Cana-de-açúcar
32,1,Brasil,1006,Hectares,474439,1,Brasil,109,Área plantada,202511,novembro 2025,39457,12 Castanha-de-caju
33,1,Brasil,1006,Hectares,...,1,Brasil,109,Área plantada,202511,novembro 2025,39458,13 Cebola
34,1,Brasil,1006,Hectares,...,1,Brasil,109,Área plantada,202511,novembro 2025,39459,14 Coco-da-baía
35,1,Brasil,1006,Hectares,359821,1,Brasil,109,Área plantada,202511,novembro 2025,39460,15 Fumo
36,1,Brasil,1006,Hectares,...,1,Brasil,109,Área plantada,202511,novembro 2025,39461,16 Guaraná
37,1,Brasil,1006,Hectares,-,1,Brasil,109,Área plantada,202511,novembro 2025,39462,17 Juta
38,1,Brasil,1006,Hectares,552812,1,Brasil,109,Área plantada,202511,novembro 2025,39463,18 Laranja
39,1,Brasil,1006,Hectares,...,1,Brasil,109,Área plantada,202511,novembro 2025,39464,19 Maçã
40,1,Brasil,1006,Hectares,...,1,Brasil,109,Área plantada,202511,novembro 2025,39465,20 Malva
41,1,Brasil,1006,Hectares,1339398,1,Brasil,109,Área plantada,202511,novembro 2025,39467,21 Mandioca
42,1,Brasil,1006,Hectares,...,1,Brasil,109,Área plantada,202511,novembro 2025,39468,22 Pimenta-do-reino
43,1,Brasil,1006,Hectares,...,1,Brasil,109,Área plantada,202511,novembro 2025,39469,23 Sisal ou agave
44,1,Brasil,1006,Hectares,64065,1,Brasil,109,Área plantada,202511,novembro 2025,39470,24 Tomate
45,1,Brasil,1006,Hectares,83980,1,Brasil,109,Área plantada,202511,novembro 2025,39471,25 Uva
46,1,Brasil,1006,Hectares,96936308,1,Brasil,216,Área colhida,202511,novembro 2025,0,Total
47,1,Brasil,1006,Hectares,81531209,1,Brasil,216,Área colhida,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
48,1,Brasil,1006,Hectares,2144490,1,Brasil,216,Área colhida,202511,novembro 2025,39429,1.1 Algodão herbáceo
49,1,Brasil,1006,Hectares,336517,1,Brasil,216,Área colhida,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
50,1,Brasil,1006,Hectares,15062,1,Brasil,216,Área colhida,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
51,1,Brasil,1006,Hectares,1745187,1,Brasil,216,Área colhida,202511,novembro 2025,39432,1.4 Arroz
52,1,Brasil,1006,Hectares,584230,1,Brasil,216,Área colhida,202511,novembro 2025,39433,1.5 Aveia
53,1,Brasil,1006,Hectares,5250,1,Brasil,216,Área colhida,202511,novembro 2025,39434,1.7 Centeio
54,1,Brasil,1006,Hectares,138065,1,Brasil,216,Área colhida,202511,novembro 2025,39435,1.8 Cevada
55,1,Brasil,1006,Hectares,1153908,1,Brasil,216,Área colhida,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
56,1,Brasil,1006,Hectares,1105160,1,Brasil,216,Área colhida,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
57,1,Brasil,1006,Hectares,282696,1,Brasil,216,Área colhida,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
58,1,Brasil,1006,Hectares,62061,1,Brasil,216,Área colhida,202511,novembro 2025,39439,1.13 Girassol
59,1,Brasil,1006,Hectares,53305,1,Brasil,216,Área colhida,202511,novembro 2025,39440,1.14 Mamona
60,1,Brasil,1006,Hectares,4409421,1,Brasil,216,Área colhida,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
61,1,Brasil,1006,Hectares,17841033,1,Brasil,216,Área colhida,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
62,1,Brasil,1006,Hectares,47691363,1,Brasil,216,Área colhida,202511,novembro 2025,39443,1.17 Soja
63,1,Brasil,1006,Hectares,1543462,1,Brasil,216,Área colhida,202511,novembro 2025,39444,1.18 Sorgo
64,1,Brasil,1006,Hectares,2405276,1,Brasil,216,Área colhida,202511,novembro 2025,39445,1.19 Trigo
65,1,Brasil,1006,Hectares,14723,1,Brasil,216,Área colhida,202511,novembro 2025,39446,1.20 Triticale
66,1,Brasil,1006,Hectares,...,1,Brasil,216,Área colhida,202511,novembro 2025,39447,2 Abacaxi
67,1,Brasil,1006,Hectares,...,1,Brasil,216,Área colhida,202511,novembro 2025,39448,3 Alho
68,1,Brasil,1006,Hectares,468495,1,Brasil,216,Área colhida,202511,novembro 2025,39449,4 Banana
69,1,Brasil,1006,Hectares,60176,1,Brasil,216,Área colhida,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
70,1,Brasil,1006,Hectares,45449,1,Brasil,216,Área colhida,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
71,1,Brasil,1006,Hectares,26451,1,Brasil,216,Área colhida,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
72,1,Brasil,1006,Hectares,643706,1,Brasil,216,Área colhida,202511,novembro 2025,39453,8 Cacau
73,1,Brasil,1006,Hectares,-,1,Brasil,216,Área colhida,202511,novembro 2025,40527,9/10 Café total
74,1,Brasil,1006,Hectares,1534598,1,Brasil,216,Área colhida,202511,novembro 2025,39454,9 Café arábica
75,1,Brasil,1006,Hectares,419050,1,Brasil,216,Área colhida,202511,novembro 2025,39455,10 Café canephora
76,1,Brasil,1006,Hectares,9398430,1,Brasil,216,Área colhida,202511,novembro 2025,39456,11 Cana-de-açúcar
77,1,Brasil,1006,Hectares,470080,1,Brasil,216,Área colhida,202511,novembro 2025,39457,12 Castanha-de-caju
78,1,Brasil,1006,Hectares,...,1,Brasil,216,Área colhida,202511,novembro 2025,39458,13 Cebola
79,1,Brasil,1006,Hectares,...,1,Brasil,216,Área colhida,202511,novembro 2025,39459,14 Coco-da-baía
80,1,Brasil,1006,Hectares,358124,1,Brasil,216,Área colhida,202511,novembro 2025,39460,15 Fumo
81,1,Brasil,1006,Hectares,...,1,Brasil,216,Área colhida,202511,novembro 2025,39461,16 Guaraná
82,1,Brasil,1006,Hectares,-,1,Brasil,216,Área colhida,202511,novembro 2025,39462,17 Juta
83,1,Brasil,1006,Hectares,541706,1,Brasil,216,Área colhida,202511,novembro 2025,39463,18 Laranja
84,1,Brasil,1006,Hectares,...,1,Brasil,216,Área colhida,202511,novembro 2025,39464,19 Maçã
85,1,Brasil,1006,Hectares,...,1,Brasil,216,Área colhida,202511,novembro 2025,39465,20 Malva
86,1,Brasil,1006,Hectares,1291745,1,Brasil,216,Área colhida,202511,novembro 2025,39467,21 Mandioca
87,1,Brasil,1006,Hectares,...,1,Brasil,216,Área colhida,202511,novembro 2025,39468,22 Pimenta-do-reino
88,1,Brasil,1006,Hectares,...,1,Brasil,216,Área colhida,202511,novembro 2025,39469,23 Sisal ou agave
89,1,Brasil,1006,Hectares,63825,1,Brasil,216,Área colhida,202511,novembro 2025,39470,24 Tomate
90,1,Brasil,1006,Hectares,83264,1,Brasil,216,Área colhida,202511,novembro 2025,39471,25 Uva
91,1,Brasil,1017,Toneladas,..,1,Brasil,35,Produção,202511,novembro 2025,0,Total
92,1,Brasil,1017,Toneladas,345902745,1,Brasil,35,Produção,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
93,1,Brasil,1017,Toneladas,9881733,1,Brasil,35,Produção,202511,novembro 2025,39429,1.1 Algodão herbáceo
94,1,Brasil,1017,Toneladas,1209836,1,Brasil,35,Produção,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
95,1,Brasil,1017,Toneladas,34532,1,Brasil,35,Produção,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
96,1,Brasil,1017,Toneladas,12585005,1,Brasil,35,Produção,202511,novembro 2025,39432,1.4 Arroz
97,1,Brasil,1017,Toneladas,1357620,1,Brasil,35,Produção,202511,novembro 2025,39433,1.5 Aveia
98,1,Brasil,1017,Toneladas,9179,1,Brasil,35,Produção,202511,novembro 2025,39434,1.7 Centeio
99,1,Brasil,1017,Toneladas,607447,1,Brasil,35,Produção,202511,novembro 2025,39435,1.8 Cevada
100,1,Brasil,1017,Toneladas,958292,1,Brasil,35,Produção,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
101,1,Brasil,1017,Toneladas,1286990,1,Brasil,35,Produção,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
102,1,Brasil,1017,Toneladas,759368,1,Brasil,35,Produção,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
103,1,Brasil,1017,Toneladas,104625,1,Brasil,35,Produção,202511,novembro 2025,39439,1.13 Girassol
104,1,Brasil,1017,Toneladas,33503,1,Brasil,35,Produção,202511,novembro 2025,39440,1.14 Mamona
105,1,Brasil,1017,Toneladas,25753745,1,Brasil,35,Produção,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
106,1,Brasil,1017,Toneladas,115863997,1,Brasil,35,Produção,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
107,1,Brasil,1017,Toneladas,165957783,1,Brasil,35,Produção,202511,novembro 2025,39443,1.17 Soja
108,1,Brasil,1017,Toneladas,5396070,1,Brasil,35,Produção,202511,novembro 2025,39444,1.18 Sorgo
109,1,Brasil,1017,Toneladas,7911914,1,Brasil,35,Produção,202511,novembro 2025,39445,1.19 Trigo
110,1,Brasil,1017,Toneladas,44982,1,Brasil,35,Produção,202511,novembro 2025,39446,1.20 Triticale
111,1,Brasil,1017,Toneladas,...,1,Brasil,35,Produção,202511,novembro 2025,39447,2 Abacaxi
112,1,Brasil,1017,Toneladas,...,1,Brasil,35,Produção,202511,novembro 2025,39448,3 Alho
113,1,Brasil,1017,Toneladas,7361619,1,Brasil,35,Produção,202511,novembro 2025,39449,4 Banana
114,1,Brasil,1017,Toneladas,1954250,1,Brasil,35,Produção,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
115,1,Brasil,1017,Toneladas,1524942,1,Brasil,35,Produção,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
116,1,Brasil,1017,Toneladas,1024351,1,Brasil,35,Produção,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
117,1,Brasil,1017,Toneladas,294528,1,Brasil,35,Produção,202511,novembro 2025,39453,8 Cacau
118,1,Brasil,1017,Toneladas,-,1,Brasil,35,Produção,202511,novembro 2025,40527,9/10 Café total
119,1,Brasil,1017,Toneladas,2191690,1,Brasil,35,Produção,202511,novembro 2025,39454,9 Café arábica
120,1,Brasil,1017,Toneladas,1240616,1,Brasil,35,Produção,202511,novembro 2025,39455,10 Café canephora
121,1,Brasil,1017,Toneladas,697015577,1,Brasil,35,Produção,202511,novembro 2025,39456,11 Cana-de-açúcar
122,1,Brasil,1017,Toneladas,135903,1,Brasil,35,Produção,202511,novembro 2025,39457,12 Castanha-de-caju
123,1,Brasil,1017,Toneladas,...,1,Brasil,35,Produção,202511,novembro 2025,39458,13 Cebola
124,1,Brasil,1017,Toneladas,...,1,Brasil,35,Produção,202511,novembro 2025,39459,14 Coco-da-baía
125,1,Brasil,1017,Toneladas,812318,1,Brasil,35,Produção,202511,novembro 2025,39460,15 Fumo
126,1,Brasil,1017,Toneladas,...,1,Brasil,35,Produção,202511,novembro 2025,39461,16 Guaraná
127,1,Brasil,1017,Toneladas,-,1,Brasil,35,Produção,202511,novembro 2025,39462,17 Juta
128,1,Brasil,1017,Toneladas,13876854,1,Brasil,35,Produção,202511,novembro 2025,39463,18 Laranja
129,1,Brasil,1017,Toneladas,...,1,Brasil,35,Produção,202511,novembro 2025,39464,19 Maçã
130,1,Brasil,1017,Toneladas,...,1,Brasil,35,Produção,202511,novembro 2025,39465,20 Malva
131,1,Brasil,1017,Toneladas,20565414,1,Brasil,35,Produção,202511,novembro 2025,39467,21 Mandioca
132,1,Brasil,1017,Toneladas,...,1,Brasil,35,Produção,202511,novembro 2025,39468,22 Pimenta-do-reino
133,1,Brasil,1017,Toneladas,...,1,Brasil,35,Produção,202511,novembro 2025,39469,23 Sisal ou agave
134,1,Brasil,1017,Toneladas,4763276,1,Brasil,35,Produção,202511,novembro 2025,39470,24 Tomate
135,1,Brasil,1017,Toneladas,2095612,1,Brasil,35,Produção,202511,novembro 2025,39471,25 Uva
136,1,Brasil,33,Quilogramas por Hectare,..,1,Brasil,36,Rendimento médio,202511,novembro 2025,0,Total
137,1,Brasil,33,Quilogramas por Hectare,-,1,Brasil,36,Rendimento médio,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
138,1,Brasil,33,Quilogramas por Hectare,4608,1,Brasil,36,Rendimento médio,202511,novembro 2025,39429,1.1 Algodão herbáceo
139,1,Brasil,33,Quilogramas por Hectare,3595,1,Brasil,36,Rendimento médio,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
140,1,Brasil,33,Quilogramas por Hectare,2293,1,Brasil,36,Rendimento médio,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
141,1,Brasil,33,Quilogramas por Hectare,7211,1,Brasil,36,Rendimento médio,202511,novembro 2025,39432,1.4 Arroz
142,1,Brasil,33,Quilogramas por Hectare,2324,1,Brasil,36,Rendimento médio,202511,novembro 2025,39433,1.5 Aveia
143,1,Brasil,33,Quilogramas por Hectare,1748,1,Brasil,36,Rendimento médio,202511,novembro 2025,39434,1.7 Centeio
144,1,Brasil,33,Quilogramas por Hectare,4400,1,Brasil,36,Rendimento médio,202511,novembro 2025,39435,1.8 Cevada
145,1,Brasil,33,Quilogramas por Hectare,830,1,Brasil,36,Rendimento médio,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
146,1,Brasil,33,Quilogramas por Hectare,1165,1,Brasil,36,Rendimento médio,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
147,1,Brasil,33,Quilogramas por Hectare,2686,1,Brasil,36,Rendimento médio,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
148,1,Brasil,33,Quilogramas por Hectare,1686,1,Brasil,36,Rendimento médio,202511,novembro 2025,39439,1.13 Girassol
149,1,Brasil,33,Quilogramas por Hectare,629,1,Brasil,36,Rendimento médio,202511,novembro 2025,39440,1.14 Mamona
150,1,Brasil,33,Quilogramas por Hectare,5841,1,Brasil,36,Rendimento médio,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
151,1,Brasil,33,Quilogramas por Hectare,6494,1,Brasil,36,Rendimento médio,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
152,1,Brasil,33,Quilogramas por Hectare,3480,1,Brasil,36,Rendimento médio,202511,novembro 2025,39443,1.17 Soja
153,1,Brasil,33,Quilogramas por Hectare,3496,1,Brasil,36,Rendimento médio,202511,novembro 2025,39444,1.18 Sorgo
154,1,Brasil,33,Quilogramas por Hectare,3289,1,Brasil,36,Rendimento médio,202511,novembro 2025,39445,1.19 Trigo
155,1,Brasil,33,Quilogramas por Hectare,3055,1,Brasil,36,Rendimento médio,202511,novembro 2025,39446,1.20 Triticale
156,1,Brasil,33,Quilogramas por Hectare,...,1,Brasil,36,Rendimento médio,202511,novembro 2025,39447,2 Abacaxi
157,1,Brasil,33,Quilogramas por Hectare,...,1,Brasil,36,Rendimento médio,202511,novembro 2025,39448,3 Alho
158,1,Brasil,33,Quilogramas por Hectare,15713,1,Brasil,36,Rendimento médio,202511,novembro 2025,39449,4 Banana
159,1,Brasil,33,Quilogramas por Hectare,32476,1,Brasil,36,Rendimento médio,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
160,1,Brasil,33,Quilogramas por Hectare,33553,1,Brasil,36,Rendimento médio,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
161,1,Brasil,33,Quilogramas por Hectare,38726,1,Brasil,36,Rendimento médio,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
162,1,Brasil,33,Quilogramas por Hectare,458,1,Brasil,36,Rendimento médio,202511,novembro 2025,39453,8 Cacau
163,1,Brasil,33,Quilogramas por Hectare,-,1,Brasil,36,Rendimento médio,202511,novembro 2025,40527,9/10 Café total
164,1,Brasil,33,Quilogramas por Hectare,1428,1,Brasil,36,Rendimento médio,202511,novembro 2025,39454,9 Café arábica
165,1,Brasil,33,Quilogramas por Hectare,2961,1,Brasil,36,Rendimento médio,202511,novembro 2025,39455,10 Café canephora
166,1,Brasil,33,Quilogramas por Hectare,74163,1,Brasil,36,Rendimento médio,202511,novembro 2025,39456,11 Cana-de-açúcar
167,1,Brasil,33,Quilogramas por Hectare,289,1,Brasil,36,Rendimento médio,202511,novembro 2025,39457,12 Castanha-de-caju
168,1,Brasil,33,Quilogramas por Hectare,...,1,Brasil,36,Rendimento médio,202511,novembro 2025,39458,13 Cebola
169,1,Brasil,33,Quilogramas por Hectare,...,1,Brasil,36,Rendimento médio,202511,novembro 2025,39459,14 Coco-da-baía
170,1,Brasil,33,Quilogramas por Hectare,2268,1,Brasil,36,Rendimento médio,202511,novembro 2025,39460,15 Fumo
171,1,Brasil,33,Quilogramas por Hectare,...,1,Brasil,36,Rendimento médio,202511,novembro 2025,39461,16 Guaraná
172,1,Brasil,33,Quilogramas por Hectare,-,1,Brasil,36,Rendimento médio,202511,novembro 2025,39462,17 Juta
173,1,Brasil,33,Quilogramas por Hectare,25617,1,Brasil,36,Rendimento médio,202511,novembro 2025,39463,18 Laranja
174,1,Brasil,33,Quilogramas por Hectare,...,1,Brasil,36,Rendimento médio,202511,novembro 2025,39464,19 Maçã
175,1,Brasil,33,Quilogramas por Hectare,...,1,Brasil,36,Rendimento médio,202511,novembro 2025,39465,20 Malva
176,1,Brasil,33,Quilogramas por Hectare,15921,1,Brasil,36,Rendimento médio,202511,novembro 2025,39467,21 Mandioca
177,1,Brasil,33,Quilogramas por Hectare,...,1,Brasil,36,Rendimento médio,202511,novembro 2025,39468,22 Pimenta-do-reino
178,1,Brasil,33,Quilogramas por Hectare,...,1,Brasil,36,Rendimento médio,202511,novembro 2025,39469,23 Sisal ou agave
179,1,Brasil,33,Quilogramas por Hectare,74630,1,Brasil,36,Rendimento médio,202511,novembro 2025,39470,24 Tomate
180,1,Brasil,33,Quilogramas por Hectare,25168,1,Brasil,36,Rendimento médio,202511,novembro 2025,39471,25 Uva
181,2,Grande Região,1006,Hectares,6776979,1,Norte,109,Área plantada,202511,novembro 2025,0,Total
182,2,Grande Região,1006,Hectares,5957534,1,Norte,109,Área plantada,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
183,2,Grande Região,1006,Hectares,23855,1,Norte,109,Área plantada,202511,novembro 2025,39429,1.1 Algodão herbáceo
184,2,Grande Região,1006,Hectares,1152,1,Norte,109,Área plantada,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
185,2,Grande Região,1006,Hectares,12,1,Norte,109,Área plantada,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
186,2,Grande Região,1006,Hectares,246311,1,Norte,109,Área plantada,202511,novembro 2025,39432,1.4 Arroz
187,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39433,1.5 Aveia
188,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39434,1.7 Centeio
189,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39435,1.8 Cevada
190,2,Grande Região,1006,Hectares,16388,1,Norte,109,Área plantada,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
191,2,Grande Região,1006,Hectares,96635,1,Norte,109,Área plantada,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
192,2,Grande Região,1006,Hectares,3370,1,Norte,109,Área plantada,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
193,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39439,1.13 Girassol
194,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39440,1.14 Mamona
195,2,Grande Região,1006,Hectares,431597,1,Norte,109,Área plantada,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
196,2,Grande Região,1006,Hectares,1340743,1,Norte,109,Área plantada,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
197,2,Grande Região,1006,Hectares,3719568,1,Norte,109,Área plantada,202511,novembro 2025,39443,1.17 Soja
198,2,Grande Região,1006,Hectares,77903,1,Norte,109,Área plantada,202511,novembro 2025,39444,1.18 Sorgo
199,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39445,1.19 Trigo
200,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39446,1.20 Triticale
201,2,Grande Região,1006,Hectares,...,1,Norte,109,Área plantada,202511,novembro 2025,39447,2 Abacaxi
202,2,Grande Região,1006,Hectares,...,1,Norte,109,Área plantada,202511,novembro 2025,39448,3 Alho
203,2,Grande Região,1006,Hectares,75376,1,Norte,109,Área plantada,202511,novembro 2025,39449,4 Banana
204,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
205,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
206,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
207,2,Grande Região,1006,Hectares,178374,1,Norte,109,Área plantada,202511,novembro 2025,39453,8 Cacau
208,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,40527,9/10 Café total
209,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39454,9 Café arábica
210,2,Grande Região,1006,Hectares,53332,1,Norte,109,Área plantada,202511,novembro 2025,39455,10 Café canephora
211,2,Grande Região,1006,Hectares,58538,1,Norte,109,Área plantada,202511,novembro 2025,39456,11 Cana-de-açúcar
212,2,Grande Região,1006,Hectares,924,1,Norte,109,Área plantada,202511,novembro 2025,39457,12 Castanha-de-caju
213,2,Grande Região,1006,Hectares,...,1,Norte,109,Área plantada,202511,novembro 2025,39458,13 Cebola
214,2,Grande Região,1006,Hectares,...,1,Norte,109,Área plantada,202511,novembro 2025,39459,14 Coco-da-baía
215,2,Grande Região,1006,Hectares,168,1,Norte,109,Área plantada,202511,novembro 2025,39460,15 Fumo
216,2,Grande Região,1006,Hectares,...,1,Norte,109,Área plantada,202511,novembro 2025,39461,16 Guaraná
217,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39462,17 Juta
218,2,Grande Região,1006,Hectares,22528,1,Norte,109,Área plantada,202511,novembro 2025,39463,18 Laranja
219,2,Grande Região,1006,Hectares,...,1,Norte,109,Área plantada,202511,novembro 2025,39464,19 Maçã
220,2,Grande Região,1006,Hectares,...,1,Norte,109,Área plantada,202511,novembro 2025,39465,20 Malva
221,2,Grande Região,1006,Hectares,429815,1,Norte,109,Área plantada,202511,novembro 2025,39467,21 Mandioca
222,2,Grande Região,1006,Hectares,...,1,Norte,109,Área plantada,202511,novembro 2025,39468,22 Pimenta-do-reino
223,2,Grande Região,1006,Hectares,...,1,Norte,109,Área plantada,202511,novembro 2025,39469,23 Sisal ou agave
224,2,Grande Região,1006,Hectares,388,1,Norte,109,Área plantada,202511,novembro 2025,39470,24 Tomate
225,2,Grande Região,1006,Hectares,2,1,Norte,109,Área plantada,202511,novembro 2025,39471,25 Uva
226,2,Grande Região,1006,Hectares,6702008,1,Norte,216,Área colhida,202511,novembro 2025,0,Total
227,2,Grande Região,1006,Hectares,5885767,1,Norte,216,Área colhida,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
228,2,Grande Região,1006,Hectares,23855,1,Norte,216,Área colhida,202511,novembro 2025,39429,1.1 Algodão herbáceo
229,2,Grande Região,1006,Hectares,1052,1,Norte,216,Área colhida,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
