,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
44,1,Brasil,1020,Unidades,56103,1,Brasil,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115234,No 2º mês,92570,Outros métodos
45,1,Brasil,1020,Unidades,3357367,1,Brasil,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115235,No 3º mês,119294,Total
46,1,Brasil,1020,Unidades,3275752,1,Brasil,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115235,No 3º mês,92568,Ao cromo
47,1,Brasil,1020,Unidades,35016,1,Brasil,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115235,No 3º mês,92569,Ao tanino
48,1,Brasil,1020,Unidades,46599,1,Brasil,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115235,No 3º mês,92570,Outros métodos
49,1,Brasil,2,Percentual,100.00,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,119294,Total
50,1,Brasil,2,Percentual,97.22,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92568,Ao cromo
51,1,Brasil,2,Percentual,1.09,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92569,Ao tanino
52,1,Brasil,2,Percentual,1.68,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92570,Outros métodos
53,1,Brasil,2,Percentual,34.33,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,119294,Total
54,1,Brasil,2,Percentual,33.26,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92568,Ao cromo
55,1,Brasil,2,Percentual,0.40,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92569,Ao tanino
56,1,Brasil,2,Percentual,0.67,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92570,Outros métodos
57,1,Brasil,2,Percentual,32.53,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,119294,Total
58,1,Brasil,2,Percentual,31.63,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92568,Ao cromo
59,1,Brasil,2,Percentual,0.35,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92569,Ao tanino
60,1,Brasil,2,Percentual,0.55,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92570,Outros métodos
61,1,Brasil,2,Percentual,33.15,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,119294,Total
62,1,Brasil,2,Percentual,32.34,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92568,Ao cromo
63,1,Brasil,2,Percentual,0.35,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92569,Ao tanino
64,1,Brasil,2,Percentual,0.46,1,Brasil,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92570,Outros métodos
65,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,119294,Total
66,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,92568,Ao cromo
67,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,92569,Ao tanino
68,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,92570,Outros métodos
69,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,119294,Total
70,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,92568,Ao cromo
71,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,92569,Ao tanino
72,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,92570,Outros métodos
73,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,119294,Total
74,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,92568,Ao cromo
75,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,92569,Ao tanino
76,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,92570,Outros métodos
77,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,119294,Total
78,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,92568,Ao cromo
79,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,92569,Ao tanino
80,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,92570,Outros métodos
81,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,119294,Total
82,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92568,Ao cromo
83,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92569,Ao tanino
84,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92570,Outros métodos
85,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,119294,Total
86,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92568,Ao cromo
87,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92569,Ao tanino
88,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92570,Outros métodos
89,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,119294,Total
90,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92568,Ao cromo
91,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92569,Ao tanino
92,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92570,Outros métodos
93,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,119294,Total
94,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92568,Ao cromo
95,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92569,Ao tanino
96,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92570,Outros métodos
97,3,Unidade da Federação,1020,Unidades,997458,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115236,Total do trimestre,119294,Total
98,3,Unidade da Federação,1020,Unidades,997458,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115236,Total do trimestre,92568,Ao cromo
99,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115236,Total do trimestre,92569,Ao tanino
100,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115236,Total do trimestre,92570,Outros métodos
101,3,Unidade da Federação,1020,Unidades,353050,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115233,No 1º mês,119294,Total
102,3,Unidade da Federação,1020,Unidades,353050,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115233,No 1º mês,92568,Ao cromo
103,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115233,No 1º mês,92569,Ao tanino
104,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115233,No 1º mês,92570,Outros métodos
105,3,Unidade da Federação,1020,Unidades,325824,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115234,No 2º mês,119294,Total
106,3,Unidade da Federação,1020,Unidades,325824,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115234,No 2º mês,92568,Ao cromo
107,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115234,No 2º mês,92569,Ao tanino
108,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115234,No 2º mês,92570,Outros métodos
109,3,Unidade da Federação,1020,Unidades,318584,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115235,No 3º mês,119294,Total
110,3,Unidade da Federação,1020,Unidades,318584,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115235,No 3º mês,92568,Ao cromo
111,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115235,No 3º mês,92569,Ao tanino
112,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115235,No 3º mês,92570,Outros métodos
113,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,119294,Total
114,3,Unidade da Federação,2,Percentual,100.00,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92568,Ao cromo
115,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92569,Ao tanino
116,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92570,Outros métodos
117,3,Unidade da Federação,2,Percentual,35.39,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,119294,Total
118,3,Unidade da Federação,2,Percentual,35.39,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92568,Ao cromo
119,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92569,Ao tanino
120,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92570,Outros métodos
121,3,Unidade da Federação,2,Percentual,32.67,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,119294,Total
122,3,Unidade da Federação,2,Percentual,32.67,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92568,Ao cromo
123,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92569,Ao tanino
124,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92570,Outros métodos
125,3,Unidade da Federação,2,Percentual,31.94,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,119294,Total
126,3,Unidade da Federação,2,Percentual,31.94,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92568,Ao cromo
127,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92569,Ao tanino
128,3,Unidade da Federação,2,Percentual,-,11,Rondônia,1000624,Quantidade de couro curtido inteiro de bovino - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92570,Outros métodos
129,3,Unidade da Federação,1020,Unidades,1,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,119294,Total
130,3,Unidade da Federação,1020,Unidades,1,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,92568,Ao cromo
131,3,Unidade da Federação,1020,Unidades,-,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,92569,Ao tanino
132,3,Unidade da Federação,1020,Unidades,-,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,92570,Outros métodos
133,3,Unidade da Federação,1020,Unidades,1,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,119294,Total
134,3,Unidade da Federação,1020,Unidades,1,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,92568,Ao cromo
135,3,Unidade da Federação,1020,Unidades,-,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,92569,Ao tanino
136,3,Unidade da Federação,1020,Unidades,-,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,92570,Outros métodos
137,3,Unidade da Federação,1020,Unidades,1,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,119294,Total
138,3,Unidade da Federação,1020,Unidades,1,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,92568,Ao cromo
139,3,Unidade da Federação,1020,Unidades,-,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,92569,Ao tanino
140,3,Unidade da Federação,1020,Unidades,-,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,92570,Outros métodos
141,3,Unidade da Federação,1020,Unidades,1,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,119294,Total
142,3,Unidade da Federação,1020,Unidades,1,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,92568,Ao cromo
143,3,Unidade da Federação,1020,Unidades,-,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,92569,Ao tanino
144,3,Unidade da Federação,1020,Unidades,-,12,Acre,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,92570,Outros métodos
145,3,Unidade da Federação,2,Percentual,100.00,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,119294,Total
146,3,Unidade da Federação,2,Percentual,100.00,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92568,Ao cromo
147,3,Unidade da Federação,2,Percentual,-,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92569,Ao tanino
148,3,Unidade da Federação,2,Percentual,-,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,92570,Outros métodos
149,3,Unidade da Federação,2,Percentual,100.00,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,119294,Total
150,3,Unidade da Federação,2,Percentual,100.00,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92568,Ao cromo
151,3,Unidade da Federação,2,Percentual,-,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92569,Ao tanino
152,3,Unidade da Federação,2,Percentual,-,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,92570,Outros métodos
153,3,Unidade da Federação,2,Percentual,100.00,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,119294,Total
154,3,Unidade da Federação,2,Percentual,100.00,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92568,Ao cromo
155,3,Unidade da Federação,2,Percentual,-,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92569,Ao tanino
156,3,Unidade da Federação,2,Percentual,-,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,92570,Outros métodos
157,3,Unidade da Federação,2,Percentual,100.00,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,119294,Total
158,3,Unidade da Federação,2,Percentual,100.00,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92568,Ao cromo
159,3,Unidade da Federação,2,Percentual,-,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92569,Ao tanino
160,3,Unidade da Federação,2,Percentual,-,12,Acre,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,92570,Outros métodos
161,3,Unidade da Federação,1020,Unidades,X,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115236,Total do trimestre,119294,Total
162,3,Unidade da Federação,1020,Unidades,X,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115236,Total do trimestre,92568,Ao cromo
163,3,Unidade da Federação,1020,Unidades,-,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115236,Total do trimestre,92569,Ao tanino
164,3,Unidade da Federação,1020,Unidades,-,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115236,Total do trimestre,92570,Outros métodos
165,3,Unidade da Federação,1020,Unidades,X,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115233,No 1º mês,119294,Total
166,3,Unidade da Federação,1020,Unidades,X,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115233,No 1º mês,92568,Ao cromo
167,3,Unidade da Federação,1020,Unidades,-,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115233,No 1º mês,92569,Ao tanino
168,3,Unidade da Federação,1020,Unidades,-,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115233,No 1º mês,92570,Outros métodos
169,3,Unidade da Federação,1020,Unidades,X,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115234,No 2º mês,119294,Total
170,3,Unidade da Federação,1020,Unidades,X,12,Acre,624,Quantidade de couro curtido inteiro de bovino,202503,3º trimestre 2025,115234,No 2º mês,92568,Ao cromo
