,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
23,1,Brasil,1006,Hectares,60181,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39450,5 Batata - inglesa (1ª Safra)
24,1,Brasil,1006,Hectares,45449,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39451,6 Batata - inglesa (2ª Safra)
25,1,Brasil,1006,Hectares,26451,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39452,7 Batata - inglesa (3ª Safra)
26,1,Brasil,1006,Hectares,643819,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39453,8 Cacau
27,1,Brasil,1006,Hectares,1538059,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39454,9 Café arábica
28,1,Brasil,1006,Hectares,419227,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39455,10 Café canephora
29,1,Brasil,1006,Hectares,9430801,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39456,11 Cana-de-açúcar
30,1,Brasil,1006,Hectares,474439,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39457,12 Castanha-de-caju
31,1,Brasil,1006,Hectares,359821,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39460,15 Fumo
32,1,Brasil,1006,Hectares,-,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39462,17 Juta
33,1,Brasil,1006,Hectares,552812,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39463,18 Laranja
34,1,Brasil,1006,Hectares,1339398,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39467,21 Mandioca
35,1,Brasil,1006,Hectares,64065,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39470,24 Tomate
36,1,Brasil,1006,Hectares,83980,1,Brasil,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39471,25 Uva
37,1,Brasil,1006,Hectares,82763116,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39428,"1 Cereais, leguminosas e oleaginosas"
38,1,Brasil,1006,Hectares,2005396,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39429,1.1 Algodão herbáceo
39,1,Brasil,1006,Hectares,324117,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39430,1.2 Amendoim (1ª Safra)
40,1,Brasil,1006,Hectares,17854,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39431,1.3 Amendoim (2ª Safra)
41,1,Brasil,1006,Hectares,1685269,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39432,1.4 Arroz
42,1,Brasil,1006,Hectares,582738,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39433,1.5 Aveia
43,1,Brasil,1006,Hectares,173238,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,82223,1.6 Canola
44,1,Brasil,1006,Hectares,5235,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39434,1.7 Centeio
45,1,Brasil,1006,Hectares,138491,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39435,1.8 Cevada
46,1,Brasil,1006,Hectares,1235245,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39436,1.9 Feijão (1ª Safra)
47,1,Brasil,1006,Hectares,1124576,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39437,1.10 Feijão (2ª Safra)
48,1,Brasil,1006,Hectares,282002,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39438,1.11 Feijão (3ª Safra)
49,1,Brasil,1006,Hectares,569165,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,82224,1.12 Gergelim
50,1,Brasil,1006,Hectares,62584,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39439,1.13 Girassol
51,1,Brasil,1006,Hectares,53037,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39440,1.14 Mamona
52,1,Brasil,1006,Hectares,4819609,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39441,1.15 Milho (1ª Safra)
53,1,Brasil,1006,Hectares,18009556,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39442,1.16 Milho (2ª Safra)
54,1,Brasil,1006,Hectares,47765725,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39443,1.17 Soja
55,1,Brasil,1006,Hectares,1488429,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39444,1.18 Sorgo
56,1,Brasil,1006,Hectares,2406543,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39445,1.19 Trigo
57,1,Brasil,1006,Hectares,14307,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39446,1.20 Triticale
58,1,Brasil,1006,Hectares,475367,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39449,4 Banana
59,1,Brasil,1006,Hectares,60388,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39450,5 Batata - inglesa (1ª Safra)
60,1,Brasil,1006,Hectares,44657,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39451,6 Batata - inglesa (2ª Safra)
61,1,Brasil,1006,Hectares,26989,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39452,7 Batata - inglesa (3ª Safra)
62,1,Brasil,1006,Hectares,643088,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39453,8 Cacau
63,1,Brasil,1006,Hectares,1541053,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39454,9 Café arábica
64,1,Brasil,1006,Hectares,418536,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39455,10 Café canephora
65,1,Brasil,1006,Hectares,9444205,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39456,11 Cana-de-açúcar
66,1,Brasil,1006,Hectares,452986,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39457,12 Castanha-de-caju
67,1,Brasil,1006,Hectares,364610,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39460,15 Fumo
68,1,Brasil,1006,Hectares,-,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39462,17 Juta
69,1,Brasil,1006,Hectares,540654,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39463,18 Laranja
70,1,Brasil,1006,Hectares,1303678,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39467,21 Mandioca
71,1,Brasil,1006,Hectares,62135,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39470,24 Tomate
72,1,Brasil,1006,Hectares,83759,1,Brasil,109,Área plantada,202511,novembro 2025,79188,Safra 2026,39471,25 Uva
73,1,Brasil,1006,Hectares,81531209,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39428,"1 Cereais, leguminosas e oleaginosas"
74,1,Brasil,1006,Hectares,2144490,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39429,1.1 Algodão herbáceo
75,1,Brasil,1006,Hectares,336517,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39430,1.2 Amendoim (1ª Safra)
76,1,Brasil,1006,Hectares,15062,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39431,1.3 Amendoim (2ª Safra)
77,1,Brasil,1006,Hectares,1745187,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39432,1.4 Arroz
78,1,Brasil,1006,Hectares,584230,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39433,1.5 Aveia
79,1,Brasil,1006,Hectares,-,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,82223,1.6 Canola
80,1,Brasil,1006,Hectares,5250,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39434,1.7 Centeio
81,1,Brasil,1006,Hectares,138065,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39435,1.8 Cevada
82,1,Brasil,1006,Hectares,1153908,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39436,1.9 Feijão (1ª Safra)
83,1,Brasil,1006,Hectares,1105160,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39437,1.10 Feijão (2ª Safra)
84,1,Brasil,1006,Hectares,282696,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39438,1.11 Feijão (3ª Safra)
85,1,Brasil,1006,Hectares,-,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,82224,1.12 Gergelim
86,1,Brasil,1006,Hectares,62061,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39439,1.13 Girassol
87,1,Brasil,1006,Hectares,53305,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39440,1.14 Mamona
88,1,Brasil,1006,Hectares,4409421,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39441,1.15 Milho (1ª Safra)
89,1,Brasil,1006,Hectares,17841033,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39442,1.16 Milho (2ª Safra)
90,1,Brasil,1006,Hectares,47691363,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39443,1.17 Soja
91,1,Brasil,1006,Hectares,1543462,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39444,1.18 Sorgo
92,1,Brasil,1006,Hectares,2405276,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39445,1.19 Trigo
93,1,Brasil,1006,Hectares,14723,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39446,1.20 Triticale
94,1,Brasil,1006,Hectares,468495,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39449,4 Banana
95,1,Brasil,1006,Hectares,60176,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39450,5 Batata - inglesa (1ª Safra)
96,1,Brasil,1006,Hectares,45449,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39451,6 Batata - inglesa (2ª Safra)
97,1,Brasil,1006,Hectares,26451,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39452,7 Batata - inglesa (3ª Safra)
98,1,Brasil,1006,Hectares,643706,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39453,8 Cacau
99,1,Brasil,1006,Hectares,1534598,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39454,9 Café arábica
100,1,Brasil,1006,Hectares,419050,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39455,10 Café canephora
101,1,Brasil,1006,Hectares,9398430,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39456,11 Cana-de-açúcar
102,1,Brasil,1006,Hectares,470080,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39457,12 Castanha-de-caju
103,1,Brasil,1006,Hectares,358124,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39460,15 Fumo
104,1,Brasil,1006,Hectares,-,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39462,17 Juta
105,1,Brasil,1006,Hectares,541706,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39463,18 Laranja
106,1,Brasil,1006,Hectares,1291745,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39467,21 Mandioca
107,1,Brasil,1006,Hectares,63825,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39470,24 Tomate
108,1,Brasil,1006,Hectares,83264,1,Brasil,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39471,25 Uva
109,1,Brasil,1006,Hectares,82304508,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39428,"1 Cereais, leguminosas e oleaginosas"
110,1,Brasil,1006,Hectares,2004890,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39429,1.1 Algodão herbáceo
111,1,Brasil,1006,Hectares,323639,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39430,1.2 Amendoim (1ª Safra)
112,1,Brasil,1006,Hectares,17841,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39431,1.3 Amendoim (2ª Safra)
113,1,Brasil,1006,Hectares,1683188,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39432,1.4 Arroz
114,1,Brasil,1006,Hectares,579732,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39433,1.5 Aveia
115,1,Brasil,1006,Hectares,171238,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,82223,1.6 Canola
116,1,Brasil,1006,Hectares,5235,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39434,1.7 Centeio
117,1,Brasil,1006,Hectares,138491,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39435,1.8 Cevada
118,1,Brasil,1006,Hectares,1110142,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39436,1.9 Feijão (1ª Safra)
119,1,Brasil,1006,Hectares,1113789,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39437,1.10 Feijão (2ª Safra)
120,1,Brasil,1006,Hectares,282002,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39438,1.11 Feijão (3ª Safra)
121,1,Brasil,1006,Hectares,568263,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,82224,1.12 Gergelim
122,1,Brasil,1006,Hectares,62584,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39439,1.13 Girassol
123,1,Brasil,1006,Hectares,53037,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39440,1.14 Mamona
124,1,Brasil,1006,Hectares,4603490,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39441,1.15 Milho (1ª Safra)
125,1,Brasil,1006,Hectares,17983560,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39442,1.16 Milho (2ª Safra)
126,1,Brasil,1006,Hectares,47697118,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39443,1.17 Soja
127,1,Brasil,1006,Hectares,1485729,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39444,1.18 Sorgo
128,1,Brasil,1006,Hectares,2406233,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39445,1.19 Trigo
129,1,Brasil,1006,Hectares,14307,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39446,1.20 Triticale
130,1,Brasil,1006,Hectares,468349,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39449,4 Banana
131,1,Brasil,1006,Hectares,60388,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39450,5 Batata - inglesa (1ª Safra)
132,1,Brasil,1006,Hectares,44657,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39451,6 Batata - inglesa (2ª Safra)
133,1,Brasil,1006,Hectares,26989,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39452,7 Batata - inglesa (3ª Safra)
134,1,Brasil,1006,Hectares,643068,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39453,8 Cacau
135,1,Brasil,1006,Hectares,1536362,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39454,9 Café arábica
136,1,Brasil,1006,Hectares,418004,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39455,10 Café canephora
137,1,Brasil,1006,Hectares,9365443,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39456,11 Cana-de-açúcar
138,1,Brasil,1006,Hectares,449959,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39457,12 Castanha-de-caju
139,1,Brasil,1006,Hectares,364610,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39460,15 Fumo
140,1,Brasil,1006,Hectares,-,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39462,17 Juta
141,1,Brasil,1006,Hectares,529882,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39463,18 Laranja
142,1,Brasil,1006,Hectares,1269521,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39467,21 Mandioca
143,1,Brasil,1006,Hectares,61937,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39470,24 Tomate
144,1,Brasil,1006,Hectares,83039,1,Brasil,216,Área colhida,202511,novembro 2025,79188,Safra 2026,39471,25 Uva
145,1,Brasil,1017,Toneladas,345902745,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39428,"1 Cereais, leguminosas e oleaginosas"
146,1,Brasil,1017,Toneladas,9881733,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39429,1.1 Algodão herbáceo
147,1,Brasil,1017,Toneladas,1209836,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39430,1.2 Amendoim (1ª Safra)
148,1,Brasil,1017,Toneladas,34532,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39431,1.3 Amendoim (2ª Safra)
149,1,Brasil,1017,Toneladas,12585005,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39432,1.4 Arroz
150,1,Brasil,1017,Toneladas,1357620,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39433,1.5 Aveia
151,1,Brasil,1017,Toneladas,-,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,82223,1.6 Canola
152,1,Brasil,1017,Toneladas,9179,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39434,1.7 Centeio
153,1,Brasil,1017,Toneladas,607447,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39435,1.8 Cevada
154,1,Brasil,1017,Toneladas,958292,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39436,1.9 Feijão (1ª Safra)
155,1,Brasil,1017,Toneladas,1286990,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39437,1.10 Feijão (2ª Safra)
156,1,Brasil,1017,Toneladas,759368,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39438,1.11 Feijão (3ª Safra)
157,1,Brasil,1017,Toneladas,-,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,82224,1.12 Gergelim
158,1,Brasil,1017,Toneladas,104625,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39439,1.13 Girassol
159,1,Brasil,1017,Toneladas,33503,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39440,1.14 Mamona
160,1,Brasil,1017,Toneladas,25753745,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39441,1.15 Milho (1ª Safra)
161,1,Brasil,1017,Toneladas,115863997,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39442,1.16 Milho (2ª Safra)
162,1,Brasil,1017,Toneladas,165957783,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39443,1.17 Soja
163,1,Brasil,1017,Toneladas,5396070,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39444,1.18 Sorgo
164,1,Brasil,1017,Toneladas,7911914,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39445,1.19 Trigo
165,1,Brasil,1017,Toneladas,44982,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39446,1.20 Triticale
166,1,Brasil,1017,Toneladas,7361619,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39449,4 Banana
167,1,Brasil,1017,Toneladas,1954250,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39450,5 Batata - inglesa (1ª Safra)
168,1,Brasil,1017,Toneladas,1524942,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39451,6 Batata - inglesa (2ª Safra)
169,1,Brasil,1017,Toneladas,1024351,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39452,7 Batata - inglesa (3ª Safra)
170,1,Brasil,1017,Toneladas,294528,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39453,8 Cacau
171,1,Brasil,1017,Toneladas,2191690,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39454,9 Café arábica
172,1,Brasil,1017,Toneladas,1240616,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39455,10 Café canephora
173,1,Brasil,1017,Toneladas,697015577,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39456,11 Cana-de-açúcar
174,1,Brasil,1017,Toneladas,135903,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39457,12 Castanha-de-caju
175,1,Brasil,1017,Toneladas,812318,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39460,15 Fumo
176,1,Brasil,1017,Toneladas,-,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39462,17 Juta
177,1,Brasil,1017,Toneladas,13876854,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39463,18 Laranja
178,1,Brasil,1017,Toneladas,20565414,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39467,21 Mandioca
179,1,Brasil,1017,Toneladas,4763276,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39470,24 Tomate
180,1,Brasil,1017,Toneladas,2095612,1,Brasil,35,Produção,202511,novembro 2025,3009,Safra 2025,39471,25 Uva
181,1,Brasil,1017,Toneladas,335670632,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39428,"1 Cereais, leguminosas e oleaginosas"
182,1,Brasil,1017,Toneladas,8733490,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39429,1.1 Algodão herbáceo
183,1,Brasil,1017,Toneladas,1180933,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39430,1.2 Amendoim (1ª Safra)
184,1,Brasil,1017,Toneladas,41596,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39431,1.3 Amendoim (2ª Safra)
185,1,Brasil,1017,Toneladas,11573142,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39432,1.4 Arroz
186,1,Brasil,1017,Toneladas,1298493,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39433,1.5 Aveia
187,1,Brasil,1017,Toneladas,264563,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,82223,1.6 Canola
188,1,Brasil,1017,Toneladas,9757,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39434,1.7 Centeio
189,1,Brasil,1017,Toneladas,604319,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39435,1.8 Cevada
190,1,Brasil,1017,Toneladas,924736,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39436,1.9 Feijão (1ª Safra)
191,1,Brasil,1017,Toneladas,1289487,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39437,1.10 Feijão (2ª Safra)
192,1,Brasil,1017,Toneladas,784657,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39438,1.11 Feijão (3ª Safra)
193,1,Brasil,1017,Toneladas,378185,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,82224,1.12 Gergelim
194,1,Brasil,1017,Toneladas,105586,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39439,1.13 Girassol
195,1,Brasil,1017,Toneladas,37253,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39440,1.14 Mamona
196,1,Brasil,1017,Toneladas,27406978,1,Brasil,35,Produção,202511,novembro 2025,79188,Safra 2026,39441,1.15 Milho (1ª Safra)
