,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Unidade da Federação (Código),Brasil e Unidade da Federação,Variável (Código),Variável,Trimestre (Código),Trimestre,Referência temporal (Código),Referência temporal,Tipo de inspeção (Código),Tipo de inspeção
58,1,Brasil,2,Percentual,28.88,1,Brasil,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
59,1,Brasil,2,Percentual,3.16,1,Brasil,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
60,1,Brasil,2,Percentual,0.07,1,Brasil,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
61,1,Brasil,2,Percentual,32.88,1,Brasil,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
62,1,Brasil,2,Percentual,29.59,1,Brasil,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
63,1,Brasil,2,Percentual,3.21,1,Brasil,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
64,1,Brasil,2,Percentual,0.07,1,Brasil,1000284,Animais abatidos - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
65,1,Brasil,1007,Quilogramas,3595454842,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
66,1,Brasil,1007,Quilogramas,3212283300,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
67,1,Brasil,1007,Quilogramas,375872223,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
68,1,Brasil,1007,Quilogramas,7299319,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
69,1,Brasil,1007,Quilogramas,1266280192,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
70,1,Brasil,1007,Quilogramas,1130902821,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
