,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
27,1,Brasil,1006,Hectares,1541053,1,Brasil,109,Área plantada,202511,novembro 2025,39454,9 Café arábica
28,1,Brasil,1006,Hectares,418536,1,Brasil,109,Área plantada,202511,novembro 2025,39455,10 Café canephora
29,1,Brasil,1006,Hectares,9444205,1,Brasil,109,Área plantada,202511,novembro 2025,39456,11 Cana-de-açúcar
30,1,Brasil,1006,Hectares,452986,1,Brasil,109,Área plantada,202511,novembro 2025,39457,12 Castanha-de-caju
31,1,Brasil,1006,Hectares,364610,1,Brasil,109,Área plantada,202511,novembro 2025,39460,15 Fumo
32,1,Brasil,1006,Hectares,-,1,Brasil,109,Área plantada,202511,novembro 2025,39462,17 Juta
33,1,Brasil,1006,Hectares,540654,1,Brasil,109,Área plantada,202511,novembro 2025,39463,18 Laranja
34,1,Brasil,1006,Hectares,1303678,1,Brasil,109,Área plantada,202511,novembro 2025,39467,21 Mandioca
35,1,Brasil,1006,Hectares,62135,1,Brasil,109,Área plantada,202511,novembro 2025,39470,24 Tomate
36,1,Brasil,1006,Hectares,83759,1,Brasil,109,Área plantada,202511,novembro 2025,39471,25 Uva
37,1,Brasil,1006,Hectares,82304508,1,Brasil,216,Área colhida,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
38,1,Brasil,1006,Hectares,2004890,1,Brasil,216,Área colhida,202511,novembro 2025,39429,1.1 Algodão herbáceo
39,1,Brasil,1006,Hectares,323639,1,Brasil,216,Área colhida,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
40,1,Brasil,1006,Hectares,17841,1,Brasil,216,Área colhida,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
41,1,Brasil,1006,Hectares,1683188,1,Brasil,216,Área colhida,202511,novembro 2025,39432,1.4 Arroz
42,1,Brasil,1006,Hectares,579732,1,Brasil,216,Área colhida,202511,novembro 2025,39433,1.5 Aveia
43,1,Brasil,1006,Hectares,171238,1,Brasil,216,Área colhida,202511,novembro 2025,82223,1.6 Canola
44,1,Brasil,1006,Hectares,5235,1,Brasil,216,Área colhida,202511,novembro 2025,39434,1.7 Centeio
45,1,Brasil,1006,Hectares,138491,1,Brasil,216,Área colhida,202511,novembro 2025,39435,1.8 Cevada
46,1,Brasil,1006,Hectares,1110142,1,Brasil,216,Área colhida,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
47,1,Brasil,1006,Hectares,1113789,1,Brasil,216,Área colhida,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
48,1,Brasil,1006,Hectares,282002,1,Brasil,216,Área colhida,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
49,1,Brasil,1006,Hectares,568263,1,Brasil,216,Área colhida,202511,novembro 2025,82224,1.12 Gergelim
50,1,Brasil,1006,Hectares,62584,1,Brasil,216,Área colhida,202511,novembro 2025,39439,1.13 Girassol
51,1,Brasil,1006,Hectares,53037,1,Brasil,216,Área colhida,202511,novembro 2025,39440,1.14 Mamona
52,1,Brasil,1006,Hectares,4603490,1,Brasil,216,Área colhida,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
53,1,Brasil,1006,Hectares,17983560,1,Brasil,216,Área colhida,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
54,1,Brasil,1006,Hectares,47697118,1,Brasil,216,Área colhida,202511,novembro 2025,39443,1.17 Soja
55,1,Brasil,1006,Hectares,1485729,1,Brasil,216,Área colhida,202511,novembro 2025,39444,1.18 Sorgo
56,1,Brasil,1006,Hectares,2406233,1,Brasil,216,Área colhida,202511,novembro 2025,39445,1.19 Trigo
57,1,Brasil,1006,Hectares,14307,1,Brasil,216,Área colhida,202511,novembro 2025,39446,1.20 Triticale
58,1,Brasil,1006,Hectares,468349,1,Brasil,216,Área colhida,202511,novembro 2025,39449,4 Banana
59,1,Brasil,1006,Hectares,60388,1,Brasil,216,Área colhida,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
60,1,Brasil,1006,Hectares,44657,1,Brasil,216,Área colhida,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
61,1,Brasil,1006,Hectares,26989,1,Brasil,216,Área colhida,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
62,1,Brasil,1006,Hectares,643068,1,Brasil,216,Área colhida,202511,novembro 2025,39453,8 Cacau
63,1,Brasil,1006,Hectares,1536362,1,Brasil,216,Área colhida,202511,novembro 2025,39454,9 Café arábica
64,1,Brasil,1006,Hectares,418004,1,Brasil,216,Área colhida,202511,novembro 2025,39455,10 Café canephora
65,1,Brasil,1006,Hectares,9365443,1,Brasil,216,Área colhida,202511,novembro 2025,39456,11 Cana-de-açúcar
66,1,Brasil,1006,Hectares,449959,1,Brasil,216,Área colhida,202511,novembro 2025,39457,12 Castanha-de-caju
67,1,Brasil,1006,Hectares,364610,1,Brasil,216,Área colhida,202511,novembro 2025,39460,15 Fumo
68,1,Brasil,1006,Hectares,-,1,Brasil,216,Área colhida,202511,novembro 2025,39462,17 Juta
69,1,Brasil,1006,Hectares,529882,1,Brasil,216,Área colhida,202511,novembro 2025,39463,18 Laranja
70,1,Brasil,1006,Hectares,1269521,1,Brasil,216,Área colhida,202511,novembro 2025,39467,21 Mandioca
71,1,Brasil,1006,Hectares,61937,1,Brasil,216,Área colhida,202511,novembro 2025,39470,24 Tomate
72,1,Brasil,1006,Hectares,83039,1,Brasil,216,Área colhida,202511,novembro 2025,39471,25 Uva
73,1,Brasil,1017,Toneladas,335670632,1,Brasil,35,Produção,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
74,1,Brasil,1017,Toneladas,8733490,1,Brasil,35,Produção,202511,novembro 2025,39429,1.1 Algodão herbáceo
75,1,Brasil,1017,Toneladas,1180933,1,Brasil,35,Produção,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
76,1,Brasil,1017,Toneladas,41596,1,Brasil,35,Produção,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
77,1,Brasil,1017,Toneladas,11573142,1,Brasil,35,Produção,202511,novembro 2025,39432,1.4 Arroz
78,1,Brasil,1017,Toneladas,1298493,1,Brasil,35,Produção,202511,novembro 2025,39433,1.5 Aveia
79,1,Brasil,1017,Toneladas,264563,1,Brasil,35,Produção,202511,novembro 2025,82223,1.6 Canola
80,1,Brasil,1017,Toneladas,9757,1,Brasil,35,Produção,202511,novembro 2025,39434,1.7 Centeio
81,1,Brasil,1017,Toneladas,604319,1,Brasil,35,Produção,202511,novembro 2025,39435,1.8 Cevada
82,1,Brasil,1017,Toneladas,924736,1,Brasil,35,Produção,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
83,1,Brasil,1017,Toneladas,1289487,1,Brasil,35,Produção,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
84,1,Brasil,1017,Toneladas,784657,1,Brasil,35,Produção,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
85,1,Brasil,1017,Toneladas,378185,1,Brasil,35,Produção,202511,novembro 2025,82224,1.12 Gergelim
86,1,Brasil,1017,Toneladas,105586,1,Brasil,35,Produção,202511,novembro 2025,39439,1.13 Girassol
87,1,Brasil,1017,Toneladas,37253,1,Brasil,35,Produção,202511,novembro 2025,39440,1.14 Mamona
88,1,Brasil,1017,Toneladas,27406978,1,Brasil,35,Produção,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
89,1,Brasil,1017,Toneladas,104645143,1,Brasil,35,Produção,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
90,1,Brasil,1017,Toneladas,167554994,1,Brasil,35,Produção,202511,novembro 2025,39443,1.17 Soja
91,1,Brasil,1017,Toneladas,4608206,1,Brasil,35,Produção,202511,novembro 2025,39444,1.18 Sorgo
92,1,Brasil,1017,Toneladas,7592701,1,Brasil,35,Produção,202511,novembro 2025,39445,1.19 Trigo
93,1,Brasil,1017,Toneladas,42472,1,Brasil,35,Produção,202511,novembro 2025,39446,1.20 Triticale
94,1,Brasil,1017,Toneladas,7166667,1,Brasil,35,Produção,202511,novembro 2025,39449,4 Banana
95,1,Brasil,1017,Toneladas,1953375,1,Brasil,35,Produção,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
96,1,Brasil,1017,Toneladas,1469502,1,Brasil,35,Produção,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
97,1,Brasil,1017,Toneladas,1039665,1,Brasil,35,Produção,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
98,1,Brasil,1017,Toneladas,309115,1,Brasil,35,Produção,202511,novembro 2025,39453,8 Cacau
99,1,Brasil,1017,Toneladas,2490978,1,Brasil,35,Produção,202511,novembro 2025,39454,9 Café arábica
100,1,Brasil,1017,Toneladas,1127955,1,Brasil,35,Produção,202511,novembro 2025,39455,10 Café canephora
101,1,Brasil,1017,Toneladas,702094401,1,Brasil,35,Produção,202511,novembro 2025,39456,11 Cana-de-açúcar
102,1,Brasil,1017,Toneladas,139257,1,Brasil,35,Produção,202511,novembro 2025,39457,12 Castanha-de-caju
103,1,Brasil,1017,Toneladas,818931,1,Brasil,35,Produção,202511,novembro 2025,39460,15 Fumo
104,1,Brasil,1017,Toneladas,-,1,Brasil,35,Produção,202511,novembro 2025,39462,17 Juta
105,1,Brasil,1017,Toneladas,13696756,1,Brasil,35,Produção,202511,novembro 2025,39463,18 Laranja
106,1,Brasil,1017,Toneladas,20046090,1,Brasil,35,Produção,202511,novembro 2025,39467,21 Mandioca
107,1,Brasil,1017,Toneladas,4570668,1,Brasil,35,Produção,202511,novembro 2025,39470,24 Tomate
108,1,Brasil,1017,Toneladas,2073954,1,Brasil,35,Produção,202511,novembro 2025,39471,25 Uva
109,1,Brasil,33,Quilogramas por Hectare,-,1,Brasil,36,Rendimento médio,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
110,1,Brasil,33,Quilogramas por Hectare,4356,1,Brasil,36,Rendimento médio,202511,novembro 2025,39429,1.1 Algodão herbáceo
111,1,Brasil,33,Quilogramas por Hectare,3649,1,Brasil,36,Rendimento médio,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
112,1,Brasil,33,Quilogramas por Hectare,2331,1,Brasil,36,Rendimento médio,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
113,1,Brasil,33,Quilogramas por Hectare,6876,1,Brasil,36,Rendimento médio,202511,novembro 2025,39432,1.4 Arroz
114,1,Brasil,33,Quilogramas por Hectare,2240,1,Brasil,36,Rendimento médio,202511,novembro 2025,39433,1.5 Aveia
115,1,Brasil,33,Quilogramas por Hectare,1545,1,Brasil,36,Rendimento médio,202511,novembro 2025,82223,1.6 Canola
116,1,Brasil,33,Quilogramas por Hectare,1864,1,Brasil,36,Rendimento médio,202511,novembro 2025,39434,1.7 Centeio
117,1,Brasil,33,Quilogramas por Hectare,4364,1,Brasil,36,Rendimento médio,202511,novembro 2025,39435,1.8 Cevada
118,1,Brasil,33,Quilogramas por Hectare,833,1,Brasil,36,Rendimento médio,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
119,1,Brasil,33,Quilogramas por Hectare,1158,1,Brasil,36,Rendimento médio,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
120,1,Brasil,33,Quilogramas por Hectare,2782,1,Brasil,36,Rendimento médio,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
121,1,Brasil,33,Quilogramas por Hectare,666,1,Brasil,36,Rendimento médio,202511,novembro 2025,82224,1.12 Gergelim
122,1,Brasil,33,Quilogramas por Hectare,1687,1,Brasil,36,Rendimento médio,202511,novembro 2025,39439,1.13 Girassol
123,1,Brasil,33,Quilogramas por Hectare,702,1,Brasil,36,Rendimento médio,202511,novembro 2025,39440,1.14 Mamona
124,1,Brasil,33,Quilogramas por Hectare,5954,1,Brasil,36,Rendimento médio,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
125,1,Brasil,33,Quilogramas por Hectare,5819,1,Brasil,36,Rendimento médio,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
126,1,Brasil,33,Quilogramas por Hectare,3513,1,Brasil,36,Rendimento médio,202511,novembro 2025,39443,1.17 Soja
127,1,Brasil,33,Quilogramas por Hectare,3102,1,Brasil,36,Rendimento médio,202511,novembro 2025,39444,1.18 Sorgo
128,1,Brasil,33,Quilogramas por Hectare,3155,1,Brasil,36,Rendimento médio,202511,novembro 2025,39445,1.19 Trigo
129,1,Brasil,33,Quilogramas por Hectare,2969,1,Brasil,36,Rendimento médio,202511,novembro 2025,39446,1.20 Triticale
130,1,Brasil,33,Quilogramas por Hectare,15302,1,Brasil,36,Rendimento médio,202511,novembro 2025,39449,4 Banana
131,1,Brasil,33,Quilogramas por Hectare,32347,1,Brasil,36,Rendimento médio,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
132,1,Brasil,33,Quilogramas por Hectare,32906,1,Brasil,36,Rendimento médio,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
133,1,Brasil,33,Quilogramas por Hectare,38522,1,Brasil,36,Rendimento médio,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
134,1,Brasil,33,Quilogramas por Hectare,481,1,Brasil,36,Rendimento médio,202511,novembro 2025,39453,8 Cacau
135,1,Brasil,33,Quilogramas por Hectare,1621,1,Brasil,36,Rendimento médio,202511,novembro 2025,39454,9 Café arábica
136,1,Brasil,33,Quilogramas por Hectare,2698,1,Brasil,36,Rendimento médio,202511,novembro 2025,39455,10 Café canephora
137,1,Brasil,33,Quilogramas por Hectare,74966,1,Brasil,36,Rendimento médio,202511,novembro 2025,39456,11 Cana-de-açúcar
138,1,Brasil,33,Quilogramas por Hectare,309,1,Brasil,36,Rendimento médio,202511,novembro 2025,39457,12 Castanha-de-caju
139,1,Brasil,33,Quilogramas por Hectare,2246,1,Brasil,36,Rendimento médio,202511,novembro 2025,39460,15 Fumo
140,1,Brasil,33,Quilogramas por Hectare,-,1,Brasil,36,Rendimento médio,202511,novembro 2025,39462,17 Juta
141,1,Brasil,33,Quilogramas por Hectare,25849,1,Brasil,36,Rendimento médio,202511,novembro 2025,39463,18 Laranja
142,1,Brasil,33,Quilogramas por Hectare,15790,1,Brasil,36,Rendimento médio,202511,novembro 2025,39467,21 Mandioca
143,1,Brasil,33,Quilogramas por Hectare,73795,1,Brasil,36,Rendimento médio,202511,novembro 2025,39470,24 Tomate
144,1,Brasil,33,Quilogramas por Hectare,24976,1,Brasil,36,Rendimento médio,202511,novembro 2025,39471,25 Uva
145,2,Grande Região,1006,Hectares,6160113,1,Norte,109,Área plantada,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
146,2,Grande Região,1006,Hectares,20812,1,Norte,109,Área plantada,202511,novembro 2025,39429,1.1 Algodão herbáceo
147,2,Grande Região,1006,Hectares,1147,1,Norte,109,Área plantada,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
148,2,Grande Região,1006,Hectares,12,1,Norte,109,Área plantada,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
149,2,Grande Região,1006,Hectares,241429,1,Norte,109,Área plantada,202511,novembro 2025,39432,1.4 Arroz
150,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39433,1.5 Aveia
151,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,82223,1.6 Canola
152,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39434,1.7 Centeio
153,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39435,1.8 Cevada
154,2,Grande Região,1006,Hectares,17456,1,Norte,109,Área plantada,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
155,2,Grande Região,1006,Hectares,92612,1,Norte,109,Área plantada,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
156,2,Grande Região,1006,Hectares,3220,1,Norte,109,Área plantada,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
157,2,Grande Região,1006,Hectares,206166,1,Norte,109,Área plantada,202511,novembro 2025,82224,1.12 Gergelim
158,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39439,1.13 Girassol
159,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39440,1.14 Mamona
160,2,Grande Região,1006,Hectares,428893,1,Norte,109,Área plantada,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
161,2,Grande Região,1006,Hectares,1355874,1,Norte,109,Área plantada,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
162,2,Grande Região,1006,Hectares,3718328,1,Norte,109,Área plantada,202511,novembro 2025,39443,1.17 Soja
163,2,Grande Região,1006,Hectares,74164,1,Norte,109,Área plantada,202511,novembro 2025,39444,1.18 Sorgo
164,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39445,1.19 Trigo
165,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39446,1.20 Triticale
166,2,Grande Região,1006,Hectares,73724,1,Norte,109,Área plantada,202511,novembro 2025,39449,4 Banana
167,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
168,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
169,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
170,2,Grande Região,1006,Hectares,177719,1,Norte,109,Área plantada,202511,novembro 2025,39453,8 Cacau
171,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39454,9 Café arábica
172,2,Grande Região,1006,Hectares,54854,1,Norte,109,Área plantada,202511,novembro 2025,39455,10 Café canephora
173,2,Grande Região,1006,Hectares,58453,1,Norte,109,Área plantada,202511,novembro 2025,39456,11 Cana-de-açúcar
174,2,Grande Região,1006,Hectares,924,1,Norte,109,Área plantada,202511,novembro 2025,39457,12 Castanha-de-caju
175,2,Grande Região,1006,Hectares,188,1,Norte,109,Área plantada,202511,novembro 2025,39460,15 Fumo
176,2,Grande Região,1006,Hectares,-,1,Norte,109,Área plantada,202511,novembro 2025,39462,17 Juta
177,2,Grande Região,1006,Hectares,23172,1,Norte,109,Área plantada,202511,novembro 2025,39463,18 Laranja
178,2,Grande Região,1006,Hectares,410929,1,Norte,109,Área plantada,202511,novembro 2025,39467,21 Mandioca
179,2,Grande Região,1006,Hectares,451,1,Norte,109,Área plantada,202511,novembro 2025,39470,24 Tomate
180,2,Grande Região,1006,Hectares,2,1,Norte,109,Área plantada,202511,novembro 2025,39471,25 Uva
181,2,Grande Região,1006,Hectares,6093597,1,Norte,216,Área colhida,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
182,2,Grande Região,1006,Hectares,20812,1,Norte,216,Área colhida,202511,novembro 2025,39429,1.1 Algodão herbáceo
183,2,Grande Região,1006,Hectares,1047,1,Norte,216,Área colhida,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
184,2,Grande Região,1006,Hectares,12,1,Norte,216,Área colhida,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
185,2,Grande Região,1006,Hectares,241317,1,Norte,216,Área colhida,202511,novembro 2025,39432,1.4 Arroz
186,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39433,1.5 Aveia
187,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,82223,1.6 Canola
188,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39434,1.7 Centeio
189,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39435,1.8 Cevada
190,2,Grande Região,1006,Hectares,17454,1,Norte,216,Área colhida,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
191,2,Grande Região,1006,Hectares,92599,1,Norte,216,Área colhida,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
192,2,Grande Região,1006,Hectares,3220,1,Norte,216,Área colhida,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
193,2,Grande Região,1006,Hectares,206166,1,Norte,216,Área colhida,202511,novembro 2025,82224,1.12 Gergelim
194,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39439,1.13 Girassol
195,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39440,1.14 Mamona
196,2,Grande Região,1006,Hectares,428693,1,Norte,216,Área colhida,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
197,2,Grande Região,1006,Hectares,1355822,1,Norte,216,Área colhida,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
198,2,Grande Região,1006,Hectares,3652291,1,Norte,216,Área colhida,202511,novembro 2025,39443,1.17 Soja
199,2,Grande Região,1006,Hectares,74164,1,Norte,216,Área colhida,202511,novembro 2025,39444,1.18 Sorgo
200,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39445,1.19 Trigo
201,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39446,1.20 Triticale
202,2,Grande Região,1006,Hectares,73050,1,Norte,216,Área colhida,202511,novembro 2025,39449,4 Banana
203,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
204,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
205,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
206,2,Grande Região,1006,Hectares,177704,1,Norte,216,Área colhida,202511,novembro 2025,39453,8 Cacau
207,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39454,9 Café arábica
208,2,Grande Região,1006,Hectares,54322,1,Norte,216,Área colhida,202511,novembro 2025,39455,10 Café canephora
209,2,Grande Região,1006,Hectares,58421,1,Norte,216,Área colhida,202511,novembro 2025,39456,11 Cana-de-açúcar
210,2,Grande Região,1006,Hectares,924,1,Norte,216,Área colhida,202511,novembro 2025,39457,12 Castanha-de-caju
211,2,Grande Região,1006,Hectares,188,1,Norte,216,Área colhida,202511,novembro 2025,39460,15 Fumo
212,2,Grande Região,1006,Hectares,-,1,Norte,216,Área colhida,202511,novembro 2025,39462,17 Juta
213,2,Grande Região,1006,Hectares,23154,1,Norte,216,Área colhida,202511,novembro 2025,39463,18 Laranja
214,2,Grande Região,1006,Hectares,410338,1,Norte,216,Área colhida,202511,novembro 2025,39467,21 Mandioca
215,2,Grande Região,1006,Hectares,445,1,Norte,216,Área colhida,202511,novembro 2025,39470,24 Tomate
216,2,Grande Região,1006,Hectares,2,1,Norte,216,Área colhida,202511,novembro 2025,39471,25 Uva
217,2,Grande Região,1017,Toneladas,21049062,1,Norte,35,Produção,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
218,2,Grande Região,1017,Toneladas,76425,1,Norte,35,Produção,202511,novembro 2025,39429,1.1 Algodão herbáceo
219,2,Grande Região,1017,Toneladas,4628,1,Norte,35,Produção,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
220,2,Grande Região,1017,Toneladas,19,1,Norte,35,Produção,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
221,2,Grande Região,1017,Toneladas,1137801,1,Norte,35,Produção,202511,novembro 2025,39432,1.4 Arroz
222,2,Grande Região,1017,Toneladas,-,1,Norte,35,Produção,202511,novembro 2025,39433,1.5 Aveia
223,2,Grande Região,1017,Toneladas,-,1,Norte,35,Produção,202511,novembro 2025,82223,1.6 Canola
224,2,Grande Região,1017,Toneladas,-,1,Norte,35,Produção,202511,novembro 2025,39434,1.7 Centeio
225,2,Grande Região,1017,Toneladas,-,1,Norte,35,Produção,202511,novembro 2025,39435,1.8 Cevada
226,2,Grande Região,1017,Toneladas,13942,1,Norte,35,Produção,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
