,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
160,3,Unidade da Federação,2,Percentual,...,16,Amapá,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
161,3,Unidade da Federação,1020,Unidades,...,16,Amapá,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
162,3,Unidade da Federação,1020,Unidades,...,16,Amapá,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
163,3,Unidade da Federação,1020,Unidades,...,16,Amapá,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
164,3,Unidade da Federação,1020,Unidades,...,16,Amapá,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
165,3,Unidade da Federação,2,Percentual,...,16,Amapá,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
166,3,Unidade da Federação,2,Percentual,...,16,Amapá,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
167,3,Unidade da Federação,2,Percentual,...,16,Amapá,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
168,3,Unidade da Federação,2,Percentual,...,16,Amapá,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
169,3,Unidade da Federação,1020,Unidades,2,17,Tocantins,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
170,3,Unidade da Federação,1020,Unidades,2,17,Tocantins,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
171,3,Unidade da Federação,1020,Unidades,2,17,Tocantins,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
172,3,Unidade da Federação,1020,Unidades,2,17,Tocantins,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
173,3,Unidade da Federação,2,Percentual,100.00,17,Tocantins,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
174,3,Unidade da Federação,2,Percentual,100.00,17,Tocantins,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
175,3,Unidade da Federação,2,Percentual,100.00,17,Tocantins,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
176,3,Unidade da Federação,2,Percentual,100.00,17,Tocantins,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
177,3,Unidade da Federação,1020,Unidades,X,17,Tocantins,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
178,3,Unidade da Federação,1020,Unidades,X,17,Tocantins,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
179,3,Unidade da Federação,1020,Unidades,X,17,Tocantins,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
180,3,Unidade da Federação,1020,Unidades,X,17,Tocantins,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
181,3,Unidade da Federação,2,Percentual,X,17,Tocantins,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
182,3,Unidade da Federação,2,Percentual,X,17,Tocantins,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
183,3,Unidade da Federação,2,Percentual,X,17,Tocantins,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
184,3,Unidade da Federação,2,Percentual,X,17,Tocantins,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
185,3,Unidade da Federação,1020,Unidades,X,17,Tocantins,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
186,3,Unidade da Federação,1020,Unidades,X,17,Tocantins,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
187,3,Unidade da Federação,1020,Unidades,X,17,Tocantins,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
188,3,Unidade da Federação,1020,Unidades,X,17,Tocantins,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
189,3,Unidade da Federação,2,Percentual,X,17,Tocantins,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
190,3,Unidade da Federação,2,Percentual,X,17,Tocantins,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
191,3,Unidade da Federação,2,Percentual,X,17,Tocantins,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
192,3,Unidade da Federação,2,Percentual,X,17,Tocantins,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
193,3,Unidade da Federação,1020,Unidades,2,21,Maranhão,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
194,3,Unidade da Federação,1020,Unidades,2,21,Maranhão,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
195,3,Unidade da Federação,1020,Unidades,2,21,Maranhão,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
196,3,Unidade da Federação,1020,Unidades,2,21,Maranhão,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
197,3,Unidade da Federação,2,Percentual,100.00,21,Maranhão,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
198,3,Unidade da Federação,2,Percentual,100.00,21,Maranhão,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
199,3,Unidade da Federação,2,Percentual,100.00,21,Maranhão,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
200,3,Unidade da Federação,2,Percentual,100.00,21,Maranhão,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
201,3,Unidade da Federação,1020,Unidades,X,21,Maranhão,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
202,3,Unidade da Federação,1020,Unidades,X,21,Maranhão,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
203,3,Unidade da Federação,1020,Unidades,X,21,Maranhão,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
204,3,Unidade da Federação,1020,Unidades,X,21,Maranhão,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
205,3,Unidade da Federação,2,Percentual,X,21,Maranhão,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
206,3,Unidade da Federação,2,Percentual,X,21,Maranhão,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
207,3,Unidade da Federação,2,Percentual,X,21,Maranhão,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
208,3,Unidade da Federação,2,Percentual,X,21,Maranhão,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
209,3,Unidade da Federação,1020,Unidades,X,21,Maranhão,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
210,3,Unidade da Federação,1020,Unidades,X,21,Maranhão,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
211,3,Unidade da Federação,1020,Unidades,X,21,Maranhão,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
212,3,Unidade da Federação,1020,Unidades,X,21,Maranhão,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
213,3,Unidade da Federação,2,Percentual,X,21,Maranhão,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
214,3,Unidade da Federação,2,Percentual,X,21,Maranhão,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
215,3,Unidade da Federação,2,Percentual,X,21,Maranhão,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
216,3,Unidade da Federação,2,Percentual,X,21,Maranhão,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
217,3,Unidade da Federação,1020,Unidades,...,22,Piauí,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
218,3,Unidade da Federação,1020,Unidades,...,22,Piauí,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
219,3,Unidade da Federação,1020,Unidades,...,22,Piauí,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
220,3,Unidade da Federação,1020,Unidades,...,22,Piauí,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
221,3,Unidade da Federação,2,Percentual,...,22,Piauí,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
222,3,Unidade da Federação,2,Percentual,...,22,Piauí,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
223,3,Unidade da Federação,2,Percentual,...,22,Piauí,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
224,3,Unidade da Federação,2,Percentual,...,22,Piauí,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
225,3,Unidade da Federação,1020,Unidades,...,22,Piauí,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
226,3,Unidade da Federação,1020,Unidades,...,22,Piauí,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
227,3,Unidade da Federação,1020,Unidades,...,22,Piauí,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
228,3,Unidade da Federação,1020,Unidades,...,22,Piauí,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
229,3,Unidade da Federação,2,Percentual,...,22,Piauí,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
230,3,Unidade da Federação,2,Percentual,...,22,Piauí,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
231,3,Unidade da Federação,2,Percentual,...,22,Piauí,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
232,3,Unidade da Federação,2,Percentual,...,22,Piauí,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
233,3,Unidade da Federação,1020,Unidades,...,22,Piauí,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
234,3,Unidade da Federação,1020,Unidades,...,22,Piauí,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
235,3,Unidade da Federação,1020,Unidades,...,22,Piauí,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
236,3,Unidade da Federação,1020,Unidades,...,22,Piauí,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
237,3,Unidade da Federação,2,Percentual,...,22,Piauí,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
238,3,Unidade da Federação,2,Percentual,...,22,Piauí,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
239,3,Unidade da Federação,2,Percentual,...,22,Piauí,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
240,3,Unidade da Federação,2,Percentual,...,22,Piauí,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
241,3,Unidade da Federação,1020,Unidades,...,23,Ceará,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
242,3,Unidade da Federação,1020,Unidades,...,23,Ceará,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
243,3,Unidade da Federação,1020,Unidades,...,23,Ceará,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
244,3,Unidade da Federação,1020,Unidades,...,23,Ceará,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
245,3,Unidade da Federação,2,Percentual,...,23,Ceará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
246,3,Unidade da Federação,2,Percentual,...,23,Ceará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
247,3,Unidade da Federação,2,Percentual,...,23,Ceará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
248,3,Unidade da Federação,2,Percentual,...,23,Ceará,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
249,3,Unidade da Federação,1020,Unidades,...,23,Ceará,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
250,3,Unidade da Federação,1020,Unidades,...,23,Ceará,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
251,3,Unidade da Federação,1020,Unidades,...,23,Ceará,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
252,3,Unidade da Federação,1020,Unidades,...,23,Ceará,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
253,3,Unidade da Federação,2,Percentual,...,23,Ceará,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
254,3,Unidade da Federação,2,Percentual,...,23,Ceará,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
255,3,Unidade da Federação,2,Percentual,...,23,Ceará,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
256,3,Unidade da Federação,2,Percentual,...,23,Ceará,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
257,3,Unidade da Federação,1020,Unidades,...,23,Ceará,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
258,3,Unidade da Federação,1020,Unidades,...,23,Ceará,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
259,3,Unidade da Federação,1020,Unidades,...,23,Ceará,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
260,3,Unidade da Federação,1020,Unidades,...,23,Ceará,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
261,3,Unidade da Federação,2,Percentual,...,23,Ceará,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
262,3,Unidade da Federação,2,Percentual,...,23,Ceará,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
263,3,Unidade da Federação,2,Percentual,...,23,Ceará,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
264,3,Unidade da Federação,2,Percentual,...,23,Ceará,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
265,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
266,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
267,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
268,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
269,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
270,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
271,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
272,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
273,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
274,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
275,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
276,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
277,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
278,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
279,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
280,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
281,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
282,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
283,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
284,3,Unidade da Federação,1020,Unidades,...,24,Rio Grande do Norte,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
285,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
286,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
287,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
288,3,Unidade da Federação,2,Percentual,...,24,Rio Grande do Norte,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
289,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
290,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
291,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
292,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
293,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
294,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
295,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
296,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
297,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
298,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
299,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
300,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
301,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
302,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
303,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
304,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
305,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
306,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
307,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
308,3,Unidade da Federação,1020,Unidades,...,25,Paraíba,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
309,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
310,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
311,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
312,3,Unidade da Federação,2,Percentual,...,25,Paraíba,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
313,3,Unidade da Federação,1020,Unidades,3,26,Pernambuco,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
314,3,Unidade da Federação,1020,Unidades,3,26,Pernambuco,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
315,3,Unidade da Federação,1020,Unidades,3,26,Pernambuco,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
316,3,Unidade da Federação,1020,Unidades,3,26,Pernambuco,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
317,3,Unidade da Federação,2,Percentual,100.00,26,Pernambuco,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
