,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Unidade da Federação (Código),Brasil e Unidade da Federação,Variável (Código),Variável,Trimestre (Código),Trimestre,Referência temporal (Código),Referência temporal,Finalidade da produção (Código),Finalidade da produção
146,3,Unidade da Federação,1020,Unidades,36,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,72207,Consumo
147,3,Unidade da Federação,1020,Unidades,-,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,72206,Incubação
148,3,Unidade da Federação,1020,Unidades,36,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,72208,Total
149,3,Unidade da Federação,1020,Unidades,36,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,72207,Consumo
150,3,Unidade da Federação,1020,Unidades,-,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,72206,Incubação
151,3,Unidade da Federação,1020,Unidades,36,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,72208,Total
152,3,Unidade da Federação,1020,Unidades,36,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,72207,Consumo
153,3,Unidade da Federação,1020,Unidades,-,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,72206,Incubação
154,3,Unidade da Federação,1020,Unidades,36,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,72208,Total
155,3,Unidade da Federação,1020,Unidades,36,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,72207,Consumo
156,3,Unidade da Federação,1020,Unidades,-,13,Amazonas,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,72206,Incubação
157,3,Unidade da Federação,24,Cabeças,1943478,13,Amazonas,1988,Número de cabeças de galinhas poedeiras nos estabelecimentos agropecuários,202503,3º trimestre 2025,115236,Total do trimestre,72208,Total
158,3,Unidade da Federação,24,Cabeças,1943478,13,Amazonas,1988,Número de cabeças de galinhas poedeiras nos estabelecimentos agropecuários,202503,3º trimestre 2025,115236,Total do trimestre,72207,Consumo
159,3,Unidade da Federação,24,Cabeças,-,13,Amazonas,1988,Número de cabeças de galinhas poedeiras nos estabelecimentos agropecuários,202503,3º trimestre 2025,115236,Total do trimestre,72206,Incubação
160,3,Unidade da Federação,24,Cabeças,1927380,13,Amazonas,1988,Número de cabeças de galinhas poedeiras nos estabelecimentos agropecuários,202503,3º trimestre 2025,115233,No 1º mês,72208,Total
161,3,Unidade da Federação,24,Cabeças,1927380,13,Amazonas,1988,Número de cabeças de galinhas poedeiras nos estabelecimentos agropecuários,202503,3º trimestre 2025,115233,No 1º mês,72207,Consumo
